audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF00644,TRIP_DRV003_01,DRV003,2024-02-06 06:51:26,2024-02-06 06:51:31,5,2,1286,49.57,51.0,-1.45,12.95,1.437,0.371,0.4293,1020.1,0.00751,144.1,30.12,4.59,True
AF00645,TRIP_DRV003_01,DRV003,2024-02-06 06:51:28,2024-02-06 06:51:33,5,2,1288,48.23,51.0,-2.79,9.8,1.065,0.556,0.2229,1464.9,0.01708,135.4,8.25,3.1,True
AF00646,TRIP_DRV003_01,DRV003,2024-02-06 06:51:30,2024-02-06 06:51:35,5,2,1290,51.42,51.0,0.4,14.51,1.377,0.306,0.1878,872.3,0.02256,126.3,10.16,5.38,True
AF00647,TRIP_DRV003_01,DRV003,2024-02-06 06:51:32,2024-02-06 06:51:37,5,2,1292,55.05,51.0,4.03,12.68,1.073,0.151,0.2266,974.4,0.01148,150.5,28.19,2.54,True
AF00648,TRIP_DRV003_01,DRV003,2024-02-06 06:51:34,2024-02-06 06:51:39,5,2,1294,48.65,51.0,-2.37,3.69,0.542,0.445,0.402,1156.3,0.00684,144.0,25.38,5.15,True
AF00649,TRIP_DRV003_01,DRV003,2024-02-06 06:51:36,2024-02-06 06:51:41,5,2,1296,51.84,51.0,0.82,13.09,0.473,0.274,0.2555,1304.7,0.0176,132.0,27.0,4.12,True
AF00650,TRIP_DRV003_01,DRV003,2024-02-06 06:51:38,2024-02-06 06:51:43,5,2,1298,51.65,51.0,0.63,11.92,1.311,0.301,0.3889,1738.4,0.02314,115.1,21.6,5.06,True
AF00651,TRIP_DRV003_01,DRV003,2024-02-06 06:51:40,2024-02-06 06:51:45,5,2,1300,48.46,51.0,-2.56,5.01,1.132,0.197,0.3888,1709.9,0.00577,135.9,30.88,2.98,True
AF00652,TRIP_DRV003_01,DRV003,2024-02-06 06:51:42,2024-02-06 06:51:47,5,2,1302,57.65,51.0,6.63,9.37,0.829,0.182,0.3952,1677.7,0.00805,139.4,24.5,5.21,True
AF00653,TRIP_DRV003_01,DRV003,2024-02-06 06:51:44,2024-02-06 06:51:49,5,2,1304,53.09,51.0,2.07,8.75,0.401,0.232,0.1624,1075.8,0.0191,146.6,31.09,4.23,True
AF00654,TRIP_DRV003_01,DRV003,2024-02-06 06:51:46,2024-02-06 06:51:51,5,2,1306,46.4,51.0,-4.61,14.63,1.268,0.52,0.259,967.0,0.01789,151.0,9.13,4.89,True
AF00655,TRIP_DRV003_01,DRV003,2024-02-06 06:51:48,2024-02-06 06:51:53,5,2,1308,50.62,51.0,-0.39,14.84,0.912,0.594,0.3973,1194.1,0.01785,148.8,24.83,4.91,True
AF00656,TRIP_DRV003_01,DRV003,2024-02-06 06:51:50,2024-02-06 06:51:55,5,2,1310,54.13,51.0,3.11,13.91,0.472,0.173,0.3316,861.3,0.01809,111.9,10.33,5.18,True
AF00657,TRIP_DRV003_01,DRV003,2024-02-06 06:51:52,2024-02-06 06:51:57,5,2,1312,55.67,51.0,4.65,13.37,1.123,0.39,0.2775,980.3,0.0061,150.5,13.2,5.1,True
AF00658,TRIP_DRV003_01,DRV003,2024-02-06 06:51:54,2024-02-06 06:51:59,5,2,1314,57.23,51.0,6.22,17.55,0.765,0.159,0.1897,1120.4,0.0112,155.5,14.91,3.25,True
AF00659,TRIP_DRV003_01,DRV003,2024-02-06 06:51:56,2024-02-06 06:52:01,5,2,1316,50.87,51.0,-0.14,15.13,0.578,0.596,0.4331,1029.0,0.0106,133.2,12.6,2.52,True
AF00660,TRIP_DRV003_01,DRV003,2024-02-06 06:51:58,2024-02-06 06:52:03,5,2,1318,54.82,51.0,3.8,4.99,0.657,0.49,0.2957,1748.0,0.0071,155.5,26.44,3.44,True
AF00661,TRIP_DRV003_01,DRV003,2024-02-06 06:52:00,2024-02-06 06:52:05,5,2,1320,53.09,51.0,2.07,4.59,0.973,0.377,0.1807,1573.4,0.01417,123.8,11.05,5.14,True
AF00662,TRIP_DRV003_01,DRV003,2024-02-06 06:52:02,2024-02-06 06:52:07,5,2,1322,52.13,51.0,1.11,13.42,0.891,0.183,0.2652,828.1,0.02101,116.8,33.67,5.24,True
AF00663,TRIP_DRV003_01,DRV003,2024-02-06 06:52:04,2024-02-06 06:52:09,5,2,1324,54.27,51.0,3.26,8.64,0.82,0.321,0.4499,1776.3,0.00733,117.9,32.47,2.61,True
AF00664,TRIP_DRV003_01,DRV003,2024-02-06 06:52:06,2024-02-06 06:52:11,5,2,1326,54.8,51.0,3.78,4.7,1.095,0.474,0.294,1455.3,0.00891,149.1,24.2,3.28,True
AF00665,TRIP_DRV003_01,DRV003,2024-02-06 06:52:08,2024-02-06 06:52:13,5,2,1328,47.39,51.0,-3.63,11.29,1.04,0.375,0.3749,1208.4,0.0062,129.1,15.67,3.73,True
AF00666,TRIP_DRV003_01,DRV003,2024-02-06 06:52:10,2024-02-06 06:52:15,5,2,1330,47.53,51.0,-3.48,8.79,0.726,0.458,0.1612,1491.1,0.01927,123.5,22.62,3.56,True
AF00667,TRIP_DRV003_01,DRV003,2024-02-06 06:52:12,2024-02-06 06:52:17,5,2,1332,53.45,51.0,2.43,10.31,1.254,0.594,0.39,1384.1,0.01983,140.9,23.76,3.37,True
AF00668,TRIP_DRV003_01,DRV003,2024-02-06 06:52:14,2024-02-06 06:52:19,5,2,1334,52.63,51.0,1.61,18.11,1.477,0.246,0.4222,1482.6,0.01842,147.8,25.12,4.74,True
AF00669,TRIP_DRV003_01,DRV003,2024-02-06 06:52:16,2024-02-06 06:52:21,5,2,1336,49.14,51.0,-1.88,19.35,0.791,0.207,0.2901,1444.8,0.01572,115.2,27.7,4.3,True
AF00670,TRIP_DRV003_01,DRV003,2024-02-06 06:52:18,2024-02-06 06:52:23,5,2,1338,46.36,51.0,-4.66,10.54,1.16,0.188,0.2434,1242.9,0.00954,136.4,32.71,5.49,True
AF00671,TRIP_DRV003_01,DRV003,2024-02-06 06:52:20,2024-02-06 06:52:25,5,2,1340,58.39,51.0,7.37,10.62,1.411,0.391,0.3406,1771.6,0.01126,141.4,15.34,4.31,True
AF00672,TRIP_DRV003_01,DRV003,2024-02-06 06:52:22,2024-02-06 06:52:27,5,2,1342,51.17,51.0,0.15,5.9,1.349,0.391,0.4165,991.0,0.016,138.8,9.43,3.62,True
AF00673,TRIP_DRV003_01,DRV003,2024-02-06 06:52:24,2024-02-06 06:52:29,5,2,1344,48.14,51.0,-2.88,7.78,0.76,0.295,0.3456,919.1,0.02116,117.2,22.16,3.35,True
AF00674,TRIP_DRV003_01,DRV003,2024-02-06 06:52:26,2024-02-06 06:52:31,5,2,1346,51.86,51.0,0.84,16.14,1.232,0.331,0.3726,1698.8,0.02232,147.3,31.61,3.86,True
AF00675,TRIP_DRV003_01,DRV003,2024-02-06 06:52:28,2024-02-06 06:52:33,5,2,1348,46.49,51.0,-4.53,5.88,1.238,0.588,0.3812,1558.7,0.01457,125.3,15.74,5.0,True
AF00676,TRIP_DRV003_01,DRV003,2024-02-06 06:52:30,2024-02-06 06:52:35,5,2,1350,46.08,51.0,-4.94,15.99,0.792,0.301,0.4441,1402.2,0.0082,120.3,32.43,4.0,True
AF00677,TRIP_DRV003_01,DRV003,2024-02-06 06:52:32,2024-02-06 06:52:37,5,2,1352,57.99,51.0,6.97,13.59,0.433,0.186,0.418,1624.5,0.01451,133.4,27.47,4.28,True
AF00678,TRIP_DRV003_01,DRV003,2024-02-06 06:52:34,2024-02-06 06:52:39,5,2,1354,56.91,51.0,5.89,4.73,1.24,0.504,0.2579,1533.1,0.01692,124.1,11.68,2.61,True
AF00679,TRIP_DRV003_01,DRV003,2024-02-06 06:52:36,2024-02-06 06:52:41,5,2,1356,57.35,51.0,6.33,7.22,0.784,0.227,0.1596,1693.7,0.01128,147.9,30.97,3.49,True
AF00680,TRIP_DRV003_01,DRV003,2024-02-06 06:52:38,2024-02-06 06:52:43,5,2,1358,52.14,51.0,1.12,7.37,0.768,0.275,0.3689,1313.9,0.01404,136.9,17.46,2.93,True
AF00681,TRIP_DRV003_01,DRV003,2024-02-06 06:52:40,2024-02-06 06:52:45,5,2,1360,59.0,51.0,7.99,19.41,0.951,0.306,0.2926,1316.4,0.02375,150.4,30.24,4.45,True
AF00682,TRIP_DRV003_01,DRV003,2024-02-06 06:52:42,2024-02-06 06:52:47,5,2,1362,60.08,51.0,9.06,4.26,0.504,0.366,0.3757,1146.2,0.01922,110.0,24.06,3.1,True
AF00683,TRIP_DRV003_01,DRV003,2024-02-06 06:52:44,2024-02-06 06:52:49,5,2,1364,54.36,51.0,3.34,8.49,0.635,0.399,0.2962,1225.8,0.01283,156.6,18.42,3.64,True
AF00684,TRIP_DRV003_01,DRV003,2024-02-06 06:52:46,2024-02-06 06:52:51,5,2,1366,57.53,51.0,6.52,19.91,0.813,0.242,0.4159,856.3,0.02405,137.8,11.81,4.21,True
AF00685,TRIP_DRV003_01,DRV003,2024-02-06 06:52:48,2024-02-06 06:52:53,5,2,1368,54.2,51.0,3.18,7.98,0.913,0.213,0.4007,1792.1,0.01778,145.3,16.42,3.2,True
AF00686,TRIP_DRV003_01,DRV003,2024-02-06 06:52:50,2024-02-06 06:52:55,5,2,1370,48.73,51.0,-2.29,19.61,0.87,0.504,0.1773,1367.2,0.0089,138.6,34.73,5.18,True
AF00687,TRIP_DRV003_01,DRV003,2024-02-06 06:52:52,2024-02-06 06:52:57,5,2,1372,50.64,51.0,-0.38,5.81,0.794,0.46,0.2228,1234.0,0.02389,157.0,26.78,3.5,True
AF00688,TRIP_DRV003_01,DRV003,2024-02-06 06:52:54,2024-02-06 06:52:59,5,2,1374,48.32,51.0,-2.7,15.59,1.012,0.439,0.4005,1360.6,0.01495,110.0,26.09,4.75,True
AF00689,TRIP_DRV003_01,DRV003,2024-02-06 06:52:56,2024-02-06 06:53:01,5,2,1376,49.22,51.0,-1.79,5.82,1.153,0.459,0.3763,1416.6,0.01933,117.9,30.65,3.73,True
AF00690,TRIP_DRV003_01,DRV003,2024-02-06 06:52:58,2024-02-06 06:53:03,5,2,1378,50.5,51.0,-0.52,3.19,0.629,0.154,0.4203,1024.0,0.02091,122.3,14.33,5.49,True
AF00691,TRIP_DRV003_01,DRV003,2024-02-06 06:53:00,2024-02-06 06:53:05,5,2,1380,52.28,51.0,1.26,19.5,0.687,0.219,0.2984,1510.6,0.01557,136.7,22.02,2.95,True
AF00692,TRIP_DRV003_01,DRV003,2024-02-06 06:53:02,2024-02-06 06:53:07,5,2,1382,51.22,51.0,0.21,7.23,0.439,0.369,0.4166,1759.5,0.01351,140.8,11.19,3.04,True
AF00693,TRIP_DRV003_01,DRV003,2024-02-06 06:53:04,2024-02-06 06:53:09,5,2,1384,57.29,51.0,6.27,19.9,1.175,0.562,0.2387,1740.2,0.00937,147.0,9.21,4.66,True
AF00694,TRIP_DRV003_01,DRV003,2024-02-06 06:53:06,2024-02-06 06:53:11,5,2,1386,49.45,51.0,-1.57,9.03,1.237,0.453,0.3714,1625.0,0.01488,133.3,12.67,3.44,True
AF00695,TRIP_DRV003_01,DRV003,2024-02-06 06:53:08,2024-02-06 06:53:13,5,2,1388,51.03,51.0,0.01,9.81,1.282,0.193,0.3675,913.9,0.02264,147.4,27.42,4.41,True
AF00696,TRIP_DRV003_01,DRV003,2024-02-06 06:53:10,2024-02-06 06:53:15,5,2,1390,55.03,51.0,4.01,6.55,0.47,0.182,0.2438,1086.6,0.01922,142.8,31.55,3.46,True
AF00697,TRIP_DRV003_01,DRV003,2024-02-06 06:53:12,2024-02-06 06:53:17,5,2,1392,58.72,51.0,7.7,11.84,1.078,0.203,0.2746,1166.8,0.01167,136.5,22.82,4.71,True
AF00698,TRIP_DRV003_01,DRV003,2024-02-06 06:53:14,2024-02-06 06:53:19,5,2,1394,58.8,51.0,7.78,17.64,1.488,0.411,0.3885,1554.4,0.00637,153.7,33.64,4.95,True
AF00699,TRIP_DRV003_01,DRV003,2024-02-06 06:53:16,2024-02-06 06:53:21,5,2,1396,55.91,51.0,4.9,6.04,0.86,0.249,0.4007,1696.9,0.00536,145.0,23.07,2.68,True
AF00700,TRIP_DRV003_01,DRV003,2024-02-06 06:53:18,2024-02-06 06:53:23,5,2,1398,54.63,51.0,3.61,4.33,1.448,0.324,0.1885,1647.6,0.01077,121.3,12.64,2.85,True
AF00701,TRIP_DRV003_01,DRV003,2024-02-06 06:53:20,2024-02-06 06:53:25,5,2,1400,58.99,51.0,7.98,9.62,1.356,0.443,0.4137,1563.0,0.00966,130.0,17.18,5.0,True
AF00702,TRIP_DRV003_01,DRV003,2024-02-06 06:53:22,2024-02-06 06:53:27,5,2,1402,51.13,51.0,0.11,3.0,0.843,0.519,0.4287,1305.5,0.01363,156.3,18.5,3.74,True
AF00703,TRIP_DRV003_01,DRV003,2024-02-06 06:53:24,2024-02-06 06:53:29,5,2,1404,49.36,51.0,-1.66,4.53,1.095,0.251,0.3829,1140.1,0.00973,116.1,8.1,4.72,True
AF00704,TRIP_DRV003_01,DRV003,2024-02-06 06:53:26,2024-02-06 06:53:31,5,2,1406,55.58,51.0,4.56,7.69,1.128,0.427,0.2451,1349.7,0.02177,113.7,31.48,3.68,True
AF00705,TRIP_DRV003_01,DRV003,2024-02-06 06:53:28,2024-02-06 06:53:33,5,2,1408,57.12,51.0,6.1,4.78,0.911,0.443,0.1693,851.6,0.01477,118.9,27.62,2.81,True
AF00706,TRIP_DRV003_01,DRV003,2024-02-06 06:53:30,2024-02-06 06:53:35,5,2,1410,54.4,51.0,3.38,14.2,0.638,0.255,0.3832,1338.4,0.0089,122.4,29.55,3.66,True
AF00707,TRIP_DRV003_01,DRV003,2024-02-06 06:53:32,2024-02-06 06:53:37,5,2,1412,48.74,51.0,-2.28,18.36,1.076,0.295,0.193,1153.9,0.01351,134.1,16.15,5.46,True
AF00708,TRIP_DRV003_01,DRV003,2024-02-06 06:53:34,2024-02-06 06:53:39,5,2,1414,57.54,51.0,6.52,16.52,0.86,0.298,0.3712,1480.5,0.01386,125.5,31.25,3.49,True
AF00709,TRIP_DRV003_01,DRV003,2024-02-06 06:53:36,2024-02-06 06:53:41,5,2,1416,59.8,51.0,8.79,8.14,0.642,0.456,0.4266,1383.8,0.01033,157.8,34.68,3.68,True
AF00710,TRIP_DRV003_01,DRV003,2024-02-06 06:53:38,2024-02-06 06:53:43,5,2,1418,53.84,51.0,2.82,19.24,0.881,0.33,0.313,949.0,0.02087,126.4,11.11,3.09,True
AF00711,TRIP_DRV003_01,DRV003,2024-02-06 06:53:40,2024-02-06 06:53:45,5,2,1420,46.09,51.0,-4.93,14.1,0.9,0.455,0.1886,1215.1,0.00972,112.6,11.34,5.4,True
AF00712,TRIP_DRV003_01,DRV003,2024-02-06 06:53:42,2024-02-06 06:53:47,5,2,1422,50.22,51.0,-0.8,4.54,1.445,0.213,0.1573,1486.2,0.00669,119.8,13.18,4.09,True
AF00713,TRIP_DRV003_01,DRV003,2024-02-06 06:53:44,2024-02-06 06:53:49,5,2,1424,54.01,51.0,2.99,9.21,0.496,0.309,0.3655,1733.5,0.01956,146.7,16.57,3.69,True
AF00714,TRIP_DRV003_01,DRV003,2024-02-06 06:53:46,2024-02-06 06:53:51,5,2,1426,48.83,51.0,-2.19,8.63,0.725,0.397,0.2394,1569.3,0.01147,146.9,20.48,5.12,True
AF00715,TRIP_DRV003_01,DRV003,2024-02-06 06:53:48,2024-02-06 06:53:53,5,2,1428,55.86,51.0,4.84,19.43,0.643,0.598,0.3071,1115.2,0.01991,126.4,12.47,4.25,True
AF00716,TRIP_DRV003_01,DRV003,2024-02-06 06:53:50,2024-02-06 06:53:55,5,2,1430,56.84,51.0,5.82,8.77,0.717,0.242,0.3962,1034.0,0.00752,153.2,33.88,4.82,True
AF00717,TRIP_DRV003_01,DRV003,2024-02-06 06:53:52,2024-02-06 06:53:57,5,2,1432,55.9,51.0,4.88,3.6,1.027,0.45,0.2819,1212.4,0.02267,124.5,28.49,2.78,True
AF00718,TRIP_DRV003_01,DRV003,2024-02-06 06:53:54,2024-02-06 06:53:59,5,2,1434,55.28,51.0,4.26,4.3,0.761,0.509,0.1586,1322.0,0.02217,113.6,14.8,4.04,True
AF00719,TRIP_DRV003_01,DRV003,2024-02-06 06:53:56,2024-02-06 06:54:01,5,2,1436,50.96,51.0,-0.06,12.08,0.406,0.152,0.3509,1194.7,0.0121,136.1,29.98,3.54,True
AF00720,TRIP_DRV003_01,DRV003,2024-02-06 06:53:58,2024-02-06 06:54:03,5,2,1438,51.22,51.0,0.2,10.19,0.432,0.551,0.2816,1147.4,0.01464,145.5,17.1,4.62,True
AF00721,TRIP_DRV003_01,DRV003,2024-02-06 06:54:00,2024-02-06 06:54:05,5,2,1440,55.25,51.0,4.23,19.03,1.069,0.424,0.2444,1344.2,0.02127,115.8,25.49,5.4,True
AF00722,TRIP_DRV003_01,DRV003,2024-02-06 06:54:02,2024-02-06 06:54:07,5,2,1442,53.54,51.0,2.52,6.13,0.811,0.262,0.1948,1752.7,0.00989,124.6,22.07,2.52,True
AF00723,TRIP_DRV003_01,DRV003,2024-02-06 06:54:04,2024-02-06 06:54:09,5,2,1444,60.4,51.0,9.38,15.45,1.289,0.356,0.2051,1454.1,0.02481,131.1,30.07,2.51,True
AF00724,TRIP_DRV003_01,DRV003,2024-02-06 06:54:06,2024-02-06 06:54:11,5,2,1446,60.08,51.0,9.06,8.4,1.144,0.569,0.3765,1514.8,0.01036,155.6,8.85,3.94,True
AF00725,TRIP_DRV003_01,DRV003,2024-02-06 06:54:08,2024-02-06 06:54:13,5,2,1448,48.95,51.0,-2.06,16.25,0.777,0.412,0.198,1476.1,0.01576,114.7,33.98,4.97,True
AF00726,TRIP_DRV003_01,DRV003,2024-02-06 06:54:10,2024-02-06 06:54:15,5,2,1450,49.88,51.0,-1.14,17.0,0.617,0.573,0.3672,1393.8,0.02389,119.6,9.54,3.43,True
AF00727,TRIP_DRV003_01,DRV003,2024-02-06 06:54:12,2024-02-06 06:54:17,5,2,1452,51.83,51.0,0.81,7.32,1.302,0.436,0.1732,1595.2,0.01151,144.2,15.99,3.16,True
AF00728,TRIP_DRV003_01,DRV003,2024-02-06 06:54:14,2024-02-06 06:54:19,5,2,1454,47.93,51.0,-3.08,6.22,0.777,0.261,0.2899,1278.6,0.02296,118.7,27.25,5.44,True
AF00729,TRIP_DRV003_01,DRV003,2024-02-06 06:54:16,2024-02-06 06:54:21,5,2,1456,59.14,51.0,8.13,3.26,1.339,0.494,0.3757,1419.2,0.0185,126.4,8.85,3.71,True
AF00730,TRIP_DRV003_01,DRV003,2024-02-06 06:54:18,2024-02-06 06:54:23,5,2,1458,57.41,51.0,6.39,7.62,1.483,0.152,0.3897,1600.7,0.01156,141.8,8.17,2.79,True
AF00731,TRIP_DRV003_01,DRV003,2024-02-06 06:54:20,2024-02-06 06:54:25,5,2,1460,51.41,51.0,0.4,10.04,1.064,0.208,0.4287,1053.5,0.01945,159.7,20.54,5.45,True
AF00732,TRIP_DRV003_01,DRV003,2024-02-06 06:54:22,2024-02-06 06:54:27,5,2,1462,60.69,51.0,9.67,8.38,0.595,0.589,0.3891,1057.6,0.0051,124.4,22.9,2.86,True
AF00733,TRIP_DRV003_01,DRV003,2024-02-06 06:54:24,2024-02-06 06:54:29,5,2,1464,59.07,51.0,8.05,10.69,1.105,0.496,0.299,1573.4,0.01548,138.0,34.52,4.69,True
AF00734,TRIP_DRV003_01,DRV003,2024-02-06 06:54:26,2024-02-06 06:54:31,5,2,1466,50.7,51.0,-0.32,11.07,0.811,0.268,0.1993,1317.9,0.00837,125.1,28.24,4.86,True
AF00735,TRIP_DRV003_01,DRV003,2024-02-06 06:54:28,2024-02-06 06:54:33,5,2,1468,57.25,51.0,6.23,15.15,0.401,0.434,0.434,876.6,0.0131,149.8,27.63,4.59,True
AF00736,TRIP_DRV003_01,DRV003,2024-02-06 06:54:30,2024-02-06 06:54:35,5,2,1470,57.85,51.0,6.83,21.81,0.723,0.402,0.4068,1531.2,0.0315,153.5,31.16,5.75,True
AF00737,TRIP_DRV003_01,DRV003,2024-02-06 06:54:32,2024-02-06 06:54:37,5,2,1472,60.77,51.0,9.75,27.58,0.69,0.698,0.4611,1807.0,0.02632,162.9,32.43,5.35,True
AF00738,TRIP_DRV003_01,DRV003,2024-02-06 06:54:34,2024-02-06 06:54:39,5,2,1474,58.16,51.0,7.14,23.34,0.589,0.605,0.4631,1680.4,0.02071,148.5,36.99,5.75,True
AF00739,TRIP_DRV003_01,DRV003,2024-02-06 06:54:36,2024-02-06 06:54:41,5,2,1476,60.1,51.0,9.09,35.79,0.661,0.648,0.5131,1780.2,0.02311,161.4,36.1,5.49,True
AF00740,TRIP_DRV003_01,DRV003,2024-02-06 06:54:38,2024-02-06 06:54:43,5,2,1478,57.82,51.0,6.8,39.76,0.379,0.403,0.4984,1697.2,0.02404,164.6,35.48,6.31,True
AF00741,TRIP_DRV003_01,DRV003,2024-02-06 06:54:40,2024-02-06 06:54:45,5,2,1480,58.5,51.0,7.48,20.51,0.73,0.522,0.4589,1504.0,0.02588,159.0,34.22,5.49,True
AF00742,TRIP_DRV003_01,DRV003,2024-02-06 06:54:42,2024-02-06 06:54:47,5,2,1482,61.55,51.0,10.53,24.07,0.435,0.523,0.4858,1538.8,0.02727,135.3,37.24,6.06,True
AF00743,TRIP_DRV003_01,DRV003,2024-02-06 06:54:44,2024-02-06 06:54:49,5,2,1484,57.71,51.0,6.69,37.34,0.447,0.586,0.4068,1825.2,0.02293,137.3,29.31,6.01,True
AF00744,TRIP_DRV003_01,DRV003,2024-02-06 06:54:46,2024-02-06 06:54:51,5,2,1486,59.34,51.0,8.32,33.91,0.549,0.564,0.5084,1555.7,0.02177,150.8,28.58,6.31,True
AF00745,TRIP_DRV003_01,DRV003,2024-02-06 06:54:48,2024-02-06 06:54:53,5,2,1488,57.59,51.0,6.57,23.2,0.624,0.612,0.4399,1539.5,0.03272,137.6,36.7,6.23,True
AF00746,TRIP_DRV003_01,DRV003,2024-02-06 06:54:50,2024-02-06 06:54:55,5,2,1490,57.3,51.0,6.28,25.12,0.785,0.663,0.4907,1848.7,0.03164,134.7,37.21,5.64,True
AF00747,TRIP_DRV003_01,DRV003,2024-02-06 06:54:52,2024-02-06 06:54:57,5,2,1492,60.42,51.0,9.4,21.03,0.707,0.631,0.4266,1642.6,0.03277,153.6,34.26,5.93,True
AF00748,TRIP_DRV003_01,DRV003,2024-02-06 06:54:54,2024-02-06 06:54:59,5,2,1494,60.89,51.0,9.87,33.34,0.435,0.432,0.402,1542.6,0.03064,130.2,34.79,5.87,True
AF00749,TRIP_DRV003_01,DRV003,2024-02-06 06:54:56,2024-02-06 06:55:01,5,2,1496,61.89,51.0,10.87,36.71,0.499,0.651,0.4858,1524.8,0.02205,153.8,28.55,6.37,True
AF00750,TRIP_DRV003_01,DRV003,2024-02-06 06:54:58,2024-02-06 06:55:03,5,2,1498,59.55,51.0,8.53,28.23,0.418,0.64,0.4714,1822.5,0.0279,153.1,30.3,6.4,True
AF00751,TRIP_DRV003_01,DRV003,2024-02-06 06:55:00,2024-02-06 06:55:05,5,2,1500,61.79,51.0,10.77,20.97,0.742,0.658,0.4703,1771.4,0.02126,150.4,31.09,5.13,True
AF00752,TRIP_DRV003_01,DRV003,2024-02-06 06:55:02,2024-02-06 06:55:07,5,2,1502,59.49,51.0,8.47,20.1,0.722,0.52,0.4957,1884.6,0.03088,160.0,31.72,5.14,True
AF00753,TRIP_DRV003_01,DRV003,2024-02-06 06:55:04,2024-02-06 06:55:09,5,2,1504,57.73,51.0,6.71,21.47,0.714,0.581,0.493,1764.2,0.02886,140.7,29.31,5.57,True
AF00754,TRIP_DRV003_01,DRV003,2024-02-06 06:55:06,2024-02-06 06:55:11,5,2,1506,59.56,51.0,8.54,37.78,0.629,0.434,0.4315,1766.0,0.03462,169.4,29.19,5.28,True
AF00755,TRIP_DRV003_01,DRV003,2024-02-06 06:55:08,2024-02-06 06:55:13,5,2,1508,57.6,51.0,6.58,35.86,0.535,0.534,0.5017,1873.6,0.03303,136.2,33.12,6.39,True
AF00756,TRIP_DRV003_01,DRV003,2024-02-06 06:55:10,2024-02-06 06:55:15,5,2,1510,61.52,51.0,10.5,25.54,0.476,0.552,0.5186,1759.2,0.02658,133.1,28.77,5.5,True
AF00757,TRIP_DRV003_01,DRV003,2024-02-06 06:55:12,2024-02-06 06:55:17,5,2,1512,59.41,51.0,8.39,31.28,0.699,0.685,0.4644,1766.9,0.02172,153.7,29.06,6.1,True
AF00758,TRIP_DRV003_01,DRV003,2024-02-06 06:55:14,2024-02-06 06:55:19,5,2,1514,61.37,51.0,10.35,34.87,0.655,0.514,0.4328,1579.7,0.02891,134.6,36.35,5.96,True
AF00759,TRIP_DRV003_01,DRV003,2024-02-06 06:55:16,2024-02-06 06:55:21,5,2,1516,58.57,51.0,7.55,32.06,0.477,0.413,0.4063,1749.6,0.02344,137.3,36.55,6.5,True
AF00760,TRIP_DRV003_01,DRV003,2024-02-06 06:55:18,2024-02-06 06:55:23,5,2,1518,61.78,51.0,10.76,35.51,0.574,0.566,0.5052,1730.4,0.02179,147.6,32.87,5.73,True
AF00761,TRIP_DRV003_01,DRV003,2024-02-06 06:55:20,2024-02-06 06:55:25,5,2,1520,57.61,51.0,6.6,26.26,0.58,0.686,0.4796,1801.5,0.03267,156.2,29.77,5.66,True
AF00762,TRIP_DRV003_01,DRV003,2024-02-06 06:55:22,2024-02-06 06:55:27,5,2,1522,60.42,51.0,9.4,38.97,0.547,0.669,0.4109,1684.0,0.02891,161.0,36.69,5.99,True
AF00763,TRIP_DRV003_01,DRV003,2024-02-06 06:55:24,2024-02-06 06:55:29,5,2,1524,58.73,51.0,7.71,21.79,0.626,0.507,0.4432,1789.6,0.02602,146.8,32.33,5.97,True
AF00764,TRIP_DRV003_01,DRV003,2024-02-06 06:55:26,2024-02-06 06:55:31,5,2,1526,59.18,51.0,8.16,24.11,0.595,0.549,0.4421,1815.1,0.03251,140.1,32.82,5.81,True
AF00765,TRIP_DRV003_01,DRV003,2024-02-06 06:55:28,2024-02-06 06:55:33,5,2,1528,60.78,51.0,9.76,22.78,0.368,0.626,0.4443,1739.1,0.02645,148.0,37.34,6.28,True
AF00766,TRIP_DRV003_01,DRV003,2024-02-06 06:55:30,2024-02-06 06:55:35,5,2,1530,59.8,51.0,8.78,39.39,0.721,0.53,0.5084,1547.4,0.02608,157.4,36.49,5.86,True
AF00767,TRIP_DRV003_01,DRV003,2024-02-06 06:55:32,2024-02-06 06:55:37,5,2,1532,57.74,51.0,6.73,11.6,0.435,0.399,0.3266,1527.2,0.01409,132.2,9.3,4.16,True
AF00768,TRIP_DRV003_01,DRV003,2024-02-06 06:55:34,2024-02-06 06:55:39,5,2,1534,52.89,51.0,1.87,12.34,1.396,0.599,0.428,1033.1,0.01782,141.0,32.97,5.38,True
AF00769,TRIP_DRV003_01,DRV003,2024-02-06 06:55:36,2024-02-06 06:55:41,5,2,1536,46.53,51.0,-4.49,13.62,1.338,0.259,0.1753,1096.9,0.00651,140.7,12.92,4.33,True
AF00770,TRIP_DRV003_01,DRV003,2024-02-06 06:55:38,2024-02-06 06:55:43,5,2,1538,58.55,51.0,7.53,8.71,1.01,0.182,0.2448,1456.0,0.0125,132.7,30.49,2.55,True
AF00771,TRIP_DRV003_01,DRV003,2024-02-06 06:55:40,2024-02-06 06:55:45,5,2,1540,54.09,51.0,3.07,19.62,0.6,0.17,0.2757,1558.3,0.01319,144.8,17.75,3.25,True
