audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF01113,TRIP_DRV003_01,DRV003,2024-02-06 07:07:04,2024-02-06 07:07:09,5,2,2224,51.37,48.8,2.62,14.61,1.347,0.253,0.2155,1546.0,0.01469,124.3,22.14,5.12,True
AF01114,TRIP_DRV003_01,DRV003,2024-02-06 07:07:06,2024-02-06 07:07:11,5,2,2226,56.97,48.8,8.21,17.11,1.03,0.469,0.1944,1478.9,0.0124,138.4,13.82,2.9,True
AF01115,TRIP_DRV003_01,DRV003,2024-02-06 07:07:08,2024-02-06 07:07:13,5,2,2228,44.34,48.8,-4.41,19.6,0.727,0.551,0.3002,1570.6,0.02018,137.3,22.72,4.6,True
AF01116,TRIP_DRV003_01,DRV003,2024-02-06 07:07:10,2024-02-06 07:07:15,5,2,2230,57.12,48.8,8.36,14.69,1.118,0.339,0.3064,1727.0,0.00601,150.5,9.56,3.87,True
AF01117,TRIP_DRV003_01,DRV003,2024-02-06 07:07:12,2024-02-06 07:07:17,5,2,2232,58.58,48.8,9.82,19.33,0.414,0.166,0.3532,1767.7,0.01824,145.3,25.62,2.96,True
AF01118,TRIP_DRV003_01,DRV003,2024-02-06 07:07:14,2024-02-06 07:07:19,5,2,2234,55.01,48.8,6.26,10.93,0.69,0.334,0.3147,1644.5,0.02045,147.7,14.97,4.29,True
AF01119,TRIP_DRV003_01,DRV003,2024-02-06 07:07:16,2024-02-06 07:07:21,5,2,2236,52.03,48.8,3.27,9.11,0.812,0.579,0.4175,1588.6,0.02127,158.9,26.98,3.54,True
AF01120,TRIP_DRV003_01,DRV003,2024-02-06 07:07:18,2024-02-06 07:07:23,5,2,2238,57.64,48.8,8.88,16.85,0.982,0.152,0.2022,879.9,0.00984,155.3,26.63,3.23,True
AF01121,TRIP_DRV003_01,DRV003,2024-02-06 07:07:20,2024-02-06 07:07:25,5,2,2240,50.37,48.8,1.61,6.73,1.236,0.262,0.2218,1429.2,0.0197,115.2,20.97,5.31,True
AF01122,TRIP_DRV003_01,DRV003,2024-02-06 07:07:22,2024-02-06 07:07:27,5,2,2242,46.69,48.8,-2.06,18.15,0.721,0.543,0.3933,1188.1,0.01725,121.3,13.8,3.58,True
AF01123,TRIP_DRV003_01,DRV003,2024-02-06 07:07:24,2024-02-06 07:07:29,5,2,2244,51.52,48.8,2.76,19.97,1.242,0.163,0.2256,1761.0,0.02326,126.3,16.25,3.16,True
AF01124,TRIP_DRV003_01,DRV003,2024-02-06 07:07:26,2024-02-06 07:07:31,5,2,2246,44.24,48.8,-4.51,6.21,1.488,0.579,0.2271,1606.7,0.02184,112.1,13.86,3.66,True
AF01125,TRIP_DRV003_01,DRV003,2024-02-06 07:07:28,2024-02-06 07:07:33,5,2,2248,54.85,48.8,6.09,3.7,1.443,0.339,0.4454,1760.3,0.01964,122.1,20.2,3.85,True
AF01126,TRIP_DRV003_01,DRV003,2024-02-06 07:07:30,2024-02-06 07:07:35,5,2,2250,49.79,48.8,1.04,6.4,0.81,0.455,0.3597,1563.1,0.00659,121.8,12.2,2.52,True
AF01127,TRIP_DRV003_01,DRV003,2024-02-06 07:07:32,2024-02-06 07:07:37,5,2,2252,53.82,48.8,5.07,19.73,1.015,0.282,0.3088,1122.0,0.00678,151.9,20.67,2.75,True
AF01128,TRIP_DRV003_01,DRV003,2024-02-06 07:07:34,2024-02-06 07:07:39,5,2,2254,45.45,48.8,-3.31,3.01,1.416,0.352,0.1708,1057.0,0.01134,139.3,17.09,2.85,True
AF01129,TRIP_DRV003_01,DRV003,2024-02-06 07:07:36,2024-02-06 07:07:41,5,2,2256,53.43,48.8,4.68,17.49,0.927,0.591,0.2335,912.9,0.02092,152.6,24.13,4.39,True
AF01130,TRIP_DRV003_01,DRV003,2024-02-06 07:07:38,2024-02-06 07:07:43,5,2,2258,56.41,48.8,7.65,6.65,1.227,0.453,0.3122,1258.0,0.0059,142.7,26.08,4.25,True
AF01131,TRIP_DRV003_01,DRV003,2024-02-06 07:07:40,2024-02-06 07:07:45,5,2,2260,47.15,48.8,-1.61,11.35,1.069,0.331,0.4089,1631.8,0.0055,158.0,28.75,3.68,True
AF01132,TRIP_DRV003_01,DRV003,2024-02-06 07:07:42,2024-02-06 07:07:47,5,2,2262,56.97,48.8,8.22,13.92,1.043,0.41,0.3159,1332.8,0.01815,112.7,17.79,4.77,True
AF01133,TRIP_DRV003_01,DRV003,2024-02-06 07:07:44,2024-02-06 07:07:49,5,2,2264,57.12,48.8,8.36,10.0,1.244,0.488,0.2291,809.4,0.0091,110.7,22.61,5.19,True
AF01134,TRIP_DRV003_01,DRV003,2024-02-06 07:07:46,2024-02-06 07:07:51,5,2,2266,55.02,48.8,6.27,16.38,0.724,0.42,0.2388,1303.7,0.00979,146.9,27.99,3.55,True
AF01135,TRIP_DRV003_01,DRV003,2024-02-06 07:07:48,2024-02-06 07:07:53,5,2,2268,45.71,48.8,-3.04,16.0,0.676,0.417,0.4279,1558.1,0.0122,143.6,31.13,3.68,True
AF01136,TRIP_DRV003_01,DRV003,2024-02-06 07:07:50,2024-02-06 07:07:55,5,2,2270,44.59,48.8,-4.17,19.1,0.922,0.293,0.2763,1421.9,0.01516,132.5,28.55,4.94,True
AF01137,TRIP_DRV003_01,DRV003,2024-02-06 07:07:52,2024-02-06 07:07:57,5,2,2272,52.9,48.8,4.15,15.52,1.025,0.515,0.356,1142.7,0.01748,139.7,21.02,4.02,True
AF01138,TRIP_DRV003_01,DRV003,2024-02-06 07:07:54,2024-02-06 07:07:59,5,2,2274,48.22,48.8,-0.53,13.81,1.15,0.348,0.3474,1317.4,0.01076,146.1,15.99,4.37,True
AF01139,TRIP_DRV003_01,DRV003,2024-02-06 07:07:56,2024-02-06 07:08:01,5,2,2276,57.97,48.8,9.21,8.29,0.774,0.436,0.2799,812.6,0.02198,132.4,34.94,4.59,True
AF01140,TRIP_DRV003_01,DRV003,2024-02-06 07:07:58,2024-02-06 07:08:03,5,2,2278,44.59,48.8,-4.16,16.56,1.383,0.541,0.2811,951.5,0.02082,111.7,25.64,4.95,True
AF01141,TRIP_DRV003_01,DRV003,2024-02-06 07:08:00,2024-02-06 07:08:05,5,2,2280,55.99,48.8,7.23,10.43,1.174,0.423,0.3403,903.6,0.01548,148.0,23.73,3.98,True
AF01142,TRIP_DRV003_01,DRV003,2024-02-06 07:08:02,2024-02-06 07:08:07,5,2,2282,47.2,48.8,-1.55,13.99,1.001,0.329,0.1678,1704.4,0.02277,141.5,32.09,5.31,True
AF01143,TRIP_DRV003_01,DRV003,2024-02-06 07:08:04,2024-02-06 07:08:09,5,2,2284,55.39,48.8,6.64,5.24,1.191,0.176,0.3081,1392.7,0.00503,129.3,11.03,4.62,True
AF01144,TRIP_DRV003_01,DRV003,2024-02-06 07:08:06,2024-02-06 07:08:11,5,2,2286,55.31,48.8,6.55,8.59,0.553,0.22,0.3434,1706.1,0.01688,111.5,31.19,3.91,True
AF01145,TRIP_DRV003_01,DRV003,2024-02-06 07:08:08,2024-02-06 07:08:13,5,2,2288,52.07,48.8,3.32,19.61,0.95,0.151,0.258,1740.0,0.01061,143.7,16.63,2.93,True
AF01146,TRIP_DRV003_01,DRV003,2024-02-06 07:08:10,2024-02-06 07:08:15,5,2,2290,52.97,48.8,4.21,15.08,1.111,0.494,0.3202,1658.0,0.01894,138.1,24.44,3.5,True
AF01147,TRIP_DRV003_01,DRV003,2024-02-06 07:08:12,2024-02-06 07:08:17,5,2,2292,53.9,48.8,5.14,16.24,1.171,0.283,0.2238,1556.2,0.01149,159.7,33.35,3.39,True
AF01148,TRIP_DRV003_01,DRV003,2024-02-06 07:08:14,2024-02-06 07:08:19,5,2,2294,55.79,48.8,7.03,5.31,1.315,0.269,0.427,1499.7,0.0064,115.5,31.99,3.59,True
AF01149,TRIP_DRV003_01,DRV003,2024-02-06 07:08:16,2024-02-06 07:08:21,5,2,2296,44.55,48.8,-4.2,8.42,1.353,0.213,0.2446,1219.2,0.01251,137.7,24.61,3.54,True
AF01150,TRIP_DRV003_01,DRV003,2024-02-06 07:08:18,2024-02-06 07:08:23,5,2,2298,51.04,48.8,2.29,14.27,1.327,0.466,0.1707,1746.7,0.00873,154.5,25.46,2.53,True
AF01151,TRIP_DRV003_01,DRV003,2024-02-06 07:08:20,2024-02-06 07:08:25,5,2,2300,53.41,48.8,4.66,17.04,0.51,0.284,0.2863,1060.2,0.0186,142.1,17.99,4.78,True
AF01152,TRIP_DRV003_01,DRV003,2024-02-06 07:08:22,2024-02-06 07:08:27,5,2,2302,55.33,48.8,6.57,14.13,1.222,0.28,0.3647,1216.5,0.02134,155.3,14.5,4.93,True
AF01153,TRIP_DRV003_01,DRV003,2024-02-06 07:08:24,2024-02-06 07:08:29,5,2,2304,46.22,48.8,-2.53,18.45,1.421,0.343,0.3476,1155.1,0.00895,143.1,9.35,4.15,True
AF01154,TRIP_DRV003_01,DRV003,2024-02-06 07:08:26,2024-02-06 07:08:31,5,2,2306,47.67,48.8,-1.08,17.2,0.605,0.159,0.2168,1410.9,0.00874,111.2,22.23,5.18,True
AF01155,TRIP_DRV003_01,DRV003,2024-02-06 07:08:28,2024-02-06 07:08:33,5,2,2308,48.44,48.8,-0.31,16.35,0.569,0.598,0.2871,1441.3,0.01706,153.8,19.25,4.77,True
AF01156,TRIP_DRV003_01,DRV003,2024-02-06 07:08:30,2024-02-06 07:08:35,5,2,2310,47.64,48.8,-1.11,5.77,0.449,0.598,0.2998,1229.6,0.01218,158.7,16.28,4.63,True
AF01157,TRIP_DRV003_01,DRV003,2024-02-06 07:08:32,2024-02-06 07:08:37,5,2,2312,53.4,48.8,4.64,14.46,0.574,0.493,0.1872,840.6,0.01488,125.0,22.69,2.66,True
AF01158,TRIP_DRV003_01,DRV003,2024-02-06 07:08:34,2024-02-06 07:08:39,5,2,2314,47.58,48.8,-1.17,12.05,0.503,0.318,0.2358,1393.9,0.00566,156.7,33.34,4.99,True
AF01159,TRIP_DRV003_01,DRV003,2024-02-06 07:08:36,2024-02-06 07:08:41,5,2,2316,45.2,48.8,-3.55,7.94,0.616,0.513,0.3686,1423.2,0.00621,136.1,32.15,2.95,True
AF01160,TRIP_DRV003_01,DRV003,2024-02-06 07:08:38,2024-02-06 07:08:43,5,2,2318,56.82,48.8,8.07,19.95,1.016,0.196,0.4098,1391.9,0.01342,152.6,16.21,4.23,True
AF01161,TRIP_DRV003_01,DRV003,2024-02-06 07:08:40,2024-02-06 07:08:45,5,2,2320,47.68,48.8,-1.08,3.28,0.924,0.297,0.1901,1512.1,0.0085,119.4,8.79,4.93,True
AF01162,TRIP_DRV003_01,DRV003,2024-02-06 07:08:42,2024-02-06 07:08:47,5,2,2322,58.45,48.8,9.69,7.17,0.437,0.573,0.1742,1496.7,0.01228,154.4,24.96,2.97,True
AF01163,TRIP_DRV003_01,DRV003,2024-02-06 07:08:44,2024-02-06 07:08:49,5,2,2324,48.92,48.8,0.16,3.69,0.794,0.51,0.1508,1794.0,0.02494,117.0,8.23,2.87,True
AF01164,TRIP_DRV003_01,DRV003,2024-02-06 07:08:46,2024-02-06 07:08:51,5,2,2326,56.8,48.8,8.04,17.61,1.047,0.158,0.2661,980.0,0.00565,142.6,33.49,3.78,True
AF01165,TRIP_DRV003_01,DRV003,2024-02-06 07:08:48,2024-02-06 07:08:53,5,2,2328,54.98,48.8,6.23,10.09,1.379,0.574,0.3204,1646.5,0.01914,118.4,11.35,4.31,True
AF01166,TRIP_DRV003_01,DRV003,2024-02-06 07:08:50,2024-02-06 07:08:55,5,2,2330,57.23,48.8,8.47,4.41,1.294,0.539,0.2404,1255.7,0.01259,140.2,26.51,4.24,True
AF01167,TRIP_DRV003_01,DRV003,2024-02-06 07:08:52,2024-02-06 07:08:57,5,2,2332,58.45,48.8,9.69,7.84,1.394,0.528,0.4419,951.6,0.01389,114.2,19.55,2.6,True
AF01168,TRIP_DRV003_01,DRV003,2024-02-06 07:08:54,2024-02-06 07:08:59,5,2,2334,56.78,48.8,8.03,3.88,1.093,0.372,0.3221,1176.3,0.00675,117.7,16.87,5.13,True
AF01169,TRIP_DRV003_01,DRV003,2024-02-06 07:08:56,2024-02-06 07:09:01,5,2,2336,56.2,48.8,7.45,10.35,0.952,0.189,0.1717,1730.5,0.00806,154.0,8.61,3.01,True
AF01170,TRIP_DRV003_01,DRV003,2024-02-06 07:08:58,2024-02-06 07:09:03,5,2,2338,44.25,48.8,-4.51,12.01,0.807,0.154,0.4234,1373.0,0.01064,114.4,28.61,3.52,True
AF01171,TRIP_DRV003_01,DRV003,2024-02-06 07:09:00,2024-02-06 07:09:05,5,2,2340,50.35,48.8,1.6,18.04,0.962,0.347,0.2624,1790.5,0.01607,155.3,11.56,2.81,True
AF01172,TRIP_DRV003_01,DRV003,2024-02-06 07:09:02,2024-02-06 07:09:07,5,2,2342,56.9,48.8,8.14,15.78,0.477,0.297,0.329,1061.6,0.02282,120.8,12.54,4.53,True
AF01173,TRIP_DRV003_01,DRV003,2024-02-06 07:09:04,2024-02-06 07:09:09,5,2,2344,57.34,48.8,8.59,6.24,0.547,0.377,0.3106,1253.0,0.01356,114.0,19.1,4.49,True
AF01174,TRIP_DRV003_01,DRV003,2024-02-06 07:09:06,2024-02-06 07:09:11,5,2,2346,52.77,48.8,4.02,7.81,0.734,0.31,0.4217,1095.8,0.00634,127.6,13.36,4.53,True
AF01175,TRIP_DRV003_01,DRV003,2024-02-06 07:09:08,2024-02-06 07:09:13,5,2,2348,53.58,48.8,4.82,9.09,1.495,0.286,0.3872,1234.8,0.01938,139.2,28.82,4.4,True
AF01176,TRIP_DRV003_01,DRV003,2024-02-06 07:09:10,2024-02-06 07:09:15,5,2,2350,47.02,48.8,-1.73,3.29,0.677,0.328,0.1737,1217.1,0.01648,143.5,30.08,4.63,True
AF01177,TRIP_DRV003_01,DRV003,2024-02-06 07:09:12,2024-02-06 07:09:17,5,2,2352,44.4,48.8,-4.36,11.42,0.903,0.232,0.3436,1514.5,0.01421,132.9,31.16,4.36,True
AF01178,TRIP_DRV003_01,DRV003,2024-02-06 07:09:14,2024-02-06 07:09:19,5,2,2354,53.47,48.8,4.72,6.03,0.528,0.433,0.4279,1021.4,0.01703,138.0,12.7,5.4,True
AF01179,TRIP_DRV003_01,DRV003,2024-02-06 07:09:16,2024-02-06 07:09:21,5,2,2356,46.87,48.8,-1.89,17.07,0.841,0.225,0.374,954.7,0.0116,143.5,20.15,3.67,True
AF01180,TRIP_DRV003_01,DRV003,2024-02-06 07:09:18,2024-02-06 07:09:23,5,2,2358,47.94,48.8,-0.82,11.98,0.87,0.562,0.352,1096.8,0.01556,111.0,12.2,3.51,True
AF01181,TRIP_DRV003_01,DRV003,2024-02-06 07:09:20,2024-02-06 07:09:25,5,2,2360,51.81,48.8,3.05,14.04,0.829,0.285,0.2857,1366.5,0.00578,112.1,18.84,2.92,True
AF01182,TRIP_DRV003_01,DRV003,2024-02-06 07:09:22,2024-02-06 07:09:27,5,2,2362,45.2,48.8,-3.55,17.73,0.725,0.24,0.2884,1696.9,0.02377,122.5,15.46,4.38,True
AF01183,TRIP_DRV003_01,DRV003,2024-02-06 07:09:24,2024-02-06 07:09:29,5,2,2364,53.18,48.8,4.43,10.47,0.538,0.398,0.1719,1129.3,0.00552,110.2,34.87,5.38,True
AF01184,TRIP_DRV003_01,DRV003,2024-02-06 07:09:26,2024-02-06 07:09:31,5,2,2366,49.23,48.8,0.47,16.35,0.464,0.37,0.4119,875.1,0.02223,118.4,22.82,4.28,True
AF01185,TRIP_DRV003_01,DRV003,2024-02-06 07:09:28,2024-02-06 07:09:33,5,2,2368,54.32,48.8,5.56,18.69,1.223,0.15,0.3985,942.6,0.01003,122.9,17.12,2.88,True
AF01186,TRIP_DRV003_01,DRV003,2024-02-06 07:09:30,2024-02-06 07:09:35,5,2,2370,57.91,48.8,9.15,13.96,0.84,0.327,0.2679,1575.3,0.02384,111.8,28.1,3.56,True
AF01187,TRIP_DRV003_01,DRV003,2024-02-06 07:09:32,2024-02-06 07:09:37,5,2,2372,54.84,48.8,6.09,16.79,0.824,0.576,0.3468,972.3,0.01028,129.9,22.17,3.67,True
AF01188,TRIP_DRV003_01,DRV003,2024-02-06 07:09:34,2024-02-06 07:09:39,5,2,2374,51.96,48.8,3.21,7.68,0.746,0.441,0.3343,944.6,0.00968,121.5,30.47,3.53,True
AF01189,TRIP_DRV003_01,DRV003,2024-02-06 07:09:36,2024-02-06 07:09:41,5,2,2376,58.11,48.8,9.35,5.04,1.153,0.412,0.4265,1650.2,0.00843,135.7,9.39,3.38,True
AF01190,TRIP_DRV003_01,DRV003,2024-02-06 07:09:38,2024-02-06 07:09:43,5,2,2378,49.06,48.8,0.3,11.18,0.824,0.581,0.1827,1257.9,0.01256,152.0,30.74,3.23,True
AF01191,TRIP_DRV003_01,DRV003,2024-02-06 07:09:40,2024-02-06 07:09:45,5,2,2380,48.12,48.8,-0.63,4.18,0.583,0.464,0.4447,917.0,0.0182,125.5,22.73,3.03,True
AF01192,TRIP_DRV003_01,DRV003,2024-02-06 07:09:42,2024-02-06 07:09:47,5,2,2382,51.42,48.8,2.66,7.09,0.633,0.386,0.3775,1719.0,0.02372,121.2,23.93,3.68,True
AF01193,TRIP_DRV003_01,DRV003,2024-02-06 07:09:44,2024-02-06 07:09:49,5,2,2384,57.2,48.8,8.45,13.81,1.268,0.265,0.3633,950.7,0.00684,143.9,22.56,3.57,True
AF01194,TRIP_DRV003_01,DRV003,2024-02-06 07:09:46,2024-02-06 07:09:51,5,2,2386,45.13,48.8,-3.62,4.81,1.274,0.296,0.2375,1045.6,0.02452,146.5,23.23,5.19,True
AF01195,TRIP_DRV003_01,DRV003,2024-02-06 07:09:48,2024-02-06 07:09:53,5,2,2388,47.56,48.8,-1.2,8.71,1.136,0.177,0.3456,1153.7,0.01201,122.8,20.78,5.14,True
AF01196,TRIP_DRV003_01,DRV003,2024-02-06 07:09:50,2024-02-06 07:09:55,5,2,2390,49.23,48.8,0.47,3.28,1.5,0.523,0.4393,1434.1,0.01707,125.0,14.51,4.15,True
AF01197,TRIP_DRV003_01,DRV003,2024-02-06 07:09:52,2024-02-06 07:09:57,5,2,2392,58.31,48.8,9.55,14.47,0.851,0.232,0.1929,1622.2,0.01596,129.1,20.45,3.31,True
AF01198,TRIP_DRV003_01,DRV003,2024-02-06 07:09:54,2024-02-06 07:09:59,5,2,2394,47.78,48.8,-0.98,12.43,0.919,0.181,0.1606,1054.9,0.0163,158.8,25.69,2.77,True
AF01199,TRIP_DRV003_01,DRV003,2024-02-06 07:09:56,2024-02-06 07:10:01,5,2,2396,49.57,48.8,0.82,7.81,0.696,0.46,0.2092,1275.5,0.012,111.0,29.47,2.94,True
AF01200,TRIP_DRV003_01,DRV003,2024-02-06 07:09:58,2024-02-06 07:10:03,5,2,2398,47.29,48.8,-1.46,18.31,1.182,0.42,0.2029,1373.8,0.02339,113.9,15.88,3.95,True
AF01201,TRIP_DRV003_01,DRV003,2024-02-06 07:10:00,2024-02-06 07:10:05,5,2,2400,51.09,48.8,2.33,7.64,0.614,0.159,0.4217,1616.4,0.01031,112.5,16.32,5.45,True
AF01202,TRIP_DRV003_01,DRV003,2024-02-06 07:10:02,2024-02-06 07:10:07,5,2,2402,53.91,48.8,5.15,14.43,0.406,0.261,0.2903,1777.7,0.01512,132.1,15.12,5.08,True
AF01203,TRIP_DRV003_01,DRV003,2024-02-06 07:10:04,2024-02-06 07:10:09,5,2,2404,57.07,48.8,8.31,19.69,1.353,0.191,0.3796,1528.5,0.01421,154.6,11.92,3.63,True
AF01204,TRIP_DRV003_01,DRV003,2024-02-06 07:10:06,2024-02-06 07:10:11,5,2,2406,48.95,48.8,0.2,18.54,1.448,0.435,0.422,1097.1,0.01563,147.1,27.73,5.32,True
AF01205,TRIP_DRV003_01,DRV003,2024-02-06 07:10:08,2024-02-06 07:10:13,5,2,2408,44.84,48.8,-3.91,9.54,1.473,0.585,0.2889,1245.7,0.01109,154.0,26.43,5.35,True
AF01206,TRIP_DRV003_01,DRV003,2024-02-06 07:10:10,2024-02-06 07:10:15,5,2,2410,56.56,48.8,7.81,17.58,0.97,0.33,0.1815,800.8,0.01924,136.0,30.64,4.09,True
AF01207,TRIP_DRV003_01,DRV003,2024-02-06 07:10:12,2024-02-06 07:10:17,5,2,2412,46.68,48.8,-2.08,18.58,1.034,0.518,0.1643,1050.5,0.01898,159.9,26.16,3.66,True
AF01208,TRIP_DRV003_01,DRV003,2024-02-06 07:10:14,2024-02-06 07:10:19,5,2,2414,46.52,48.8,-2.23,5.29,1.125,0.537,0.1685,1552.5,0.01965,117.4,16.57,4.47,True
AF01209,TRIP_DRV003_01,DRV003,2024-02-06 07:10:16,2024-02-06 07:10:21,5,2,2416,51.94,48.8,3.18,8.22,1.152,0.539,0.2443,1248.4,0.01605,156.5,21.03,5.46,True
AF01210,TRIP_DRV003_01,DRV003,2024-02-06 07:10:18,2024-02-06 07:10:23,5,2,2418,47.78,48.8,-0.97,8.15,1.313,0.449,0.3122,1241.6,0.0125,149.4,15.49,5.09,True
AF01211,TRIP_DRV003_01,DRV003,2024-02-06 07:10:20,2024-02-06 07:10:25,5,2,2420,57.55,48.8,8.79,4.4,1.007,0.338,0.2541,854.3,0.01453,130.7,22.1,4.14,True
AF01212,TRIP_DRV003_01,DRV003,2024-02-06 07:10:22,2024-02-06 07:10:27,5,2,2422,48.38,48.8,-0.37,5.64,1.492,0.378,0.434,1632.9,0.02455,110.7,28.33,5.22,True
AF01213,TRIP_DRV003_01,DRV003,2024-02-06 07:10:24,2024-02-06 07:10:29,5,2,2424,43.95,48.8,-4.8,16.89,1.484,0.5,0.3121,1504.7,0.014,125.3,12.7,3.49,True
AF01214,TRIP_DRV003_01,DRV003,2024-02-06 07:10:26,2024-02-06 07:10:31,5,2,2426,53.17,48.8,4.42,9.42,1.42,0.323,0.374,1306.2,0.01767,119.2,31.78,4.91,True
AF01215,TRIP_DRV003_01,DRV003,2024-02-06 07:10:28,2024-02-06 07:10:33,5,2,2428,52.19,48.8,3.43,4.73,0.457,0.262,0.3883,1249.8,0.02171,110.7,16.81,3.48,True
AF01216,TRIP_DRV003_01,DRV003,2024-02-06 07:10:30,2024-02-06 07:10:35,5,2,2430,52.2,48.8,3.45,12.45,0.681,0.439,0.301,1645.9,0.01742,130.8,23.27,3.64,True
AF01217,TRIP_DRV003_01,DRV003,2024-02-06 07:10:32,2024-02-06 07:10:37,5,2,2432,52.78,48.8,4.03,5.52,0.499,0.492,0.2788,1365.0,0.01526,153.3,14.47,4.04,True
AF01218,TRIP_DRV003_01,DRV003,2024-02-06 07:10:34,2024-02-06 07:10:39,5,2,2434,55.92,48.8,7.17,10.76,1.466,0.494,0.4319,1599.0,0.02205,142.7,29.8,4.11,True
AF01219,TRIP_DRV003_01,DRV003,2024-02-06 07:10:36,2024-02-06 07:10:41,5,2,2436,51.07,48.8,2.31,11.4,0.97,0.442,0.2243,813.7,0.01738,158.8,17.86,2.68,True
AF01220,TRIP_DRV003_01,DRV003,2024-02-06 07:10:38,2024-02-06 07:10:43,5,2,2438,47.72,48.8,-1.04,16.27,0.842,0.472,0.2911,1731.3,0.01092,138.4,33.35,2.99,True
AF01221,TRIP_DRV003_01,DRV003,2024-02-06 07:10:40,2024-02-06 07:10:45,5,2,2440,53.12,48.8,4.36,13.06,0.756,0.326,0.2861,1420.4,0.01535,151.7,18.26,2.81,True
AF01222,TRIP_DRV003_01,DRV003,2024-02-06 07:10:42,2024-02-06 07:10:47,5,2,2442,55.11,48.8,6.35,8.02,1.063,0.533,0.1699,989.5,0.01086,127.0,25.55,4.45,True
AF01223,TRIP_DRV003_01,DRV003,2024-02-06 07:10:44,2024-02-06 07:10:49,5,2,2444,51.26,48.8,2.51,4.46,0.826,0.496,0.4163,1058.0,0.01923,144.2,18.47,3.5,True
AF01224,TRIP_DRV003_01,DRV003,2024-02-06 07:10:46,2024-02-06 07:10:51,5,2,2446,47.11,48.8,-1.65,10.2,0.874,0.428,0.1623,1477.8,0.00675,111.9,13.01,3.95,True
AF01225,TRIP_DRV003_01,DRV003,2024-02-06 07:10:48,2024-02-06 07:10:53,5,2,2448,47.35,48.8,-1.4,7.8,1.321,0.552,0.2578,1061.8,0.01733,148.0,18.13,2.57,True
AF01226,TRIP_DRV003_01,DRV003,2024-02-06 07:10:50,2024-02-06 07:10:55,5,2,2450,47.27,48.8,-1.48,7.75,0.758,0.329,0.2912,881.2,0.00806,145.2,32.97,5.44,True
AF01227,TRIP_DRV003_01,DRV003,2024-02-06 07:10:52,2024-02-06 07:10:57,5,2,2452,58.35,48.8,9.6,5.95,0.708,0.544,0.2582,1233.6,0.00761,158.3,19.44,3.82,True
AF01228,TRIP_DRV003_01,DRV003,2024-02-06 07:10:54,2024-02-06 07:10:59,5,2,2454,48.47,48.8,-0.28,19.83,0.678,0.436,0.3598,1397.7,0.01171,128.8,11.71,4.07,True
AF01229,TRIP_DRV003_01,DRV003,2024-02-06 07:10:56,2024-02-06 07:11:01,5,2,2456,48.94,48.8,0.19,6.53,0.934,0.57,0.1783,1440.5,0.0226,131.4,21.92,2.75,True
AF01230,TRIP_DRV003_01,DRV003,2024-02-06 07:10:58,2024-02-06 07:11:03,5,2,2458,56.76,48.8,8.01,15.54,0.768,0.529,0.2628,1056.9,0.01228,132.0,10.1,2.63,True
AF01231,TRIP_DRV003_01,DRV003,2024-02-06 07:11:00,2024-02-06 07:11:05,5,2,2460,58.65,48.8,9.89,3.35,0.901,0.165,0.3898,1442.0,0.02351,112.8,19.14,2.85,True
AF01232,TRIP_DRV003_01,DRV003,2024-02-06 07:11:02,2024-02-06 07:11:07,5,2,2462,51.99,48.8,3.24,13.19,1.051,0.365,0.2976,1757.3,0.01627,155.9,22.75,5.05,True
AF01233,TRIP_DRV003_01,DRV003,2024-02-06 07:11:04,2024-02-06 07:11:09,5,2,2464,45.49,48.8,-3.26,8.38,1.307,0.343,0.4054,1107.0,0.01309,115.5,31.96,3.46,True
AF01234,TRIP_DRV003_01,DRV003,2024-02-06 07:11:06,2024-02-06 07:11:11,5,2,2466,55.64,48.8,6.88,6.34,1.399,0.536,0.2762,1515.5,0.00658,126.9,11.04,4.34,True
AF01235,TRIP_DRV003_01,DRV003,2024-02-06 07:11:08,2024-02-06 07:11:13,5,2,2468,58.57,48.8,9.82,13.88,1.475,0.54,0.2267,1151.9,0.00879,122.9,25.19,3.8,True
AF01236,TRIP_DRV003_01,DRV003,2024-02-06 07:11:10,2024-02-06 07:11:15,5,2,2470,43.89,48.8,-4.87,8.51,1.354,0.417,0.2657,987.6,0.00677,111.9,19.27,3.92,True
AF01237,TRIP_DRV003_01,DRV003,2024-02-06 07:11:12,2024-02-06 07:11:17,5,2,2472,45.15,48.8,-3.6,18.53,0.812,0.326,0.2775,1403.0,0.0214,133.6,20.81,2.62,True
AF01238,TRIP_DRV003_01,DRV003,2024-02-06 07:11:14,2024-02-06 07:11:19,5,2,2474,53.65,48.8,4.9,18.04,1.475,0.504,0.1651,1657.3,0.00766,115.4,30.27,4.31,True
AF01239,TRIP_DRV003_01,DRV003,2024-02-06 07:11:16,2024-02-06 07:11:21,5,2,2476,45.96,48.8,-2.79,13.16,1.013,0.354,0.2146,1184.4,0.01346,133.7,12.27,5.4,True
AF01240,TRIP_DRV003_01,DRV003,2024-02-06 07:11:18,2024-02-06 07:11:23,5,2,2478,58.23,48.8,9.48,10.94,0.511,0.255,0.3482,1166.0,0.02263,146.9,22.19,4.41,True
