sensor_id,trip_id,driver_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed_kmh,gps_lat,gps_lon,sample_rate_hz,phone_orientation,event_label_gt
ACC03205,TRIP_DRV003_02,DRV003,2024-02-06 08:14:27,27.0,0.3607,-0.4773,11.0639,-1.1,-1.958,-3.892,35.6,28.65317,77.190059,25,LANDSCAPE,POTHOLE
ACC03206,TRIP_DRV003_02,DRV003,2024-02-06 08:14:28,28.6,-0.2575,0.2171,11.1243,1.898,-1.631,-0.801,65.3,28.653101,77.190182,25,FLAT,POTHOLE
ACC03207,TRIP_DRV003_02,DRV003,2024-02-06 08:14:30,30.1,-0.2846,0.2985,9.7229,0.63,0.022,0.098,54.1,28.653041,77.190269,25,PORTRAIT,NORMAL
ACC03208,TRIP_DRV003_02,DRV003,2024-02-06 08:14:31,31.6,0.2675,-0.2236,9.6113,0.707,0.084,-1.339,32.3,28.652954,77.190414,25,LANDSCAPE,NORMAL
ACC03209,TRIP_DRV003_02,DRV003,2024-02-06 08:14:33,33.1,-0.114,1.7295,9.6623,0.286,1.39,0.271,48.3,28.652891,77.190511,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC03210,TRIP_DRV003_02,DRV003,2024-02-06 08:14:34,34.6,0.1129,-2.3574,9.9052,0.008,-1.843,0.944,78.9,28.652813,77.190625,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC03211,TRIP_DRV003_02,DRV003,2024-02-06 08:14:36,36.1,0.0341,0.0918,9.8497,0.258,0.396,-0.258,55.7,28.652766,77.190752,25,PORTRAIT,NORMAL
ACC03212,TRIP_DRV003_02,DRV003,2024-02-06 08:14:37,37.6,-0.0792,-0.248,9.8311,-0.029,0.284,-1.268,63.0,28.652681,77.190886,25,PORTRAIT,NORMAL
ACC03213,TRIP_DRV003_02,DRV003,2024-02-06 08:14:39,39.1,0.2932,-0.0758,9.7902,-0.488,-0.729,-0.654,77.0,28.652629,77.191016,25,FLAT,NORMAL
ACC03214,TRIP_DRV003_02,DRV003,2024-02-06 08:14:40,40.7,-0.1019,-0.128,9.7448,0.258,0.727,-1.112,62.4,28.652563,77.191101,25,PORTRAIT,NORMAL
ACC03215,TRIP_DRV003_02,DRV003,2024-02-06 08:14:42,42.2,0.1809,-0.2974,9.7103,-0.214,-0.161,-1.695,75.0,28.652518,77.191228,25,PORTRAIT,NORMAL
ACC03216,TRIP_DRV003_02,DRV003,2024-02-06 08:14:43,43.7,0.0069,2.0655,9.7803,0.374,0.968,-1.386,56.1,28.652446,77.191361,25,FLAT,AGGRESSIVE_ACCEL
ACC03217,TRIP_DRV003_02,DRV003,2024-02-06 08:14:45,45.2,-0.9926,0.1721,9.6501,-1.238,-0.407,86.466,49.2,28.652369,77.191471,25,LANDSCAPE,AGGRESSIVE_LEFT_TURN
ACC03218,TRIP_DRV003_02,DRV003,2024-02-06 08:14:46,46.7,0.0145,-0.1521,9.8141,0.75,-0.448,0.931,44.1,28.652303,77.191591,25,FLAT,NORMAL
ACC03219,TRIP_DRV003_02,DRV003,2024-02-06 08:14:48,48.2,0.2305,-0.2657,9.7414,0.206,-0.302,-0.752,65.9,28.65223,77.191706,25,PORTRAIT,NORMAL
ACC03220,TRIP_DRV003_02,DRV003,2024-02-06 08:14:49,49.7,0.2761,0.1252,9.8521,-0.241,-0.653,1.119,49.9,28.652166,77.191838,25,LANDSCAPE,NORMAL
ACC03221,TRIP_DRV003_02,DRV003,2024-02-06 08:14:51,51.2,-0.2321,0.2122,9.6654,0.63,-0.76,-0.863,30.4,28.652121,77.191935,25,LANDSCAPE,NORMAL
ACC03222,TRIP_DRV003_02,DRV003,2024-02-06 08:14:52,52.7,0.1562,0.2206,12.3659,-1.638,-1.213,-0.874,65.7,28.652055,77.192071,25,FLAT,POTHOLE
ACC03223,TRIP_DRV003_02,DRV003,2024-02-06 08:14:54,54.3,-0.0072,-0.0686,9.7922,-0.008,0.264,-1.319,50.3,28.651971,77.192174,25,LANDSCAPE,NORMAL
ACC03224,TRIP_DRV003_02,DRV003,2024-02-06 08:14:55,55.8,0.0304,0.2255,9.9128,0.284,0.01,-0.919,30.8,28.651921,77.192318,25,LANDSCAPE,NORMAL
ACC03225,TRIP_DRV003_02,DRV003,2024-02-06 08:14:57,57.3,-0.2254,-0.1622,9.672,-0.748,0.124,0.907,33.8,28.651852,77.192418,25,FLAT,NORMAL
ACC03226,TRIP_DRV003_02,DRV003,2024-02-06 08:14:58,58.8,0.2523,-0.1472,9.7004,-0.417,-0.591,1.701,67.9,28.6518,77.192561,25,PORTRAIT,NORMAL
ACC03227,TRIP_DRV003_02,DRV003,2024-02-06 08:15:00,60.3,1.0612,-0.2228,9.7122,1.314,-0.198,-64.645,72.7,28.651708,77.192669,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC03228,TRIP_DRV003_02,DRV003,2024-02-06 08:15:01,61.8,1.2591,-0.061,9.7033,1.392,-0.009,-66.835,41.7,28.651644,77.192801,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC03229,TRIP_DRV003_02,DRV003,2024-02-06 08:15:03,63.3,-1.0255,0.3341,9.971,-0.741,0.45,67.776,71.5,28.651573,77.1929,25,LANDSCAPE,AGG_LEFT_LANE_CHANGE
ACC03230,TRIP_DRV003_02,DRV003,2024-02-06 08:15:04,64.8,-0.0086,0.0097,9.8195,0.795,-0.285,-1.026,58.9,28.65154,77.193022,25,PORTRAIT,NORMAL
ACC03231,TRIP_DRV003_02,DRV003,2024-02-06 08:15:06,66.3,0.0838,-0.0813,9.7802,0.319,0.881,-1.051,50.5,28.651437,77.19315,25,PORTRAIT,NORMAL
ACC03232,TRIP_DRV003_02,DRV003,2024-02-06 08:15:07,67.9,-0.0731,-0.0431,9.9567,0.511,-0.857,-1.944,72.1,28.651399,77.193243,25,FLAT,NORMAL
ACC03233,TRIP_DRV003_02,DRV003,2024-02-06 08:15:09,69.4,0.1877,-2.0115,9.8252,0.216,-1.468,-0.988,72.1,28.651339,77.193373,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC03234,TRIP_DRV003_02,DRV003,2024-02-06 08:15:10,70.9,1.1328,0.394,9.787,1.19,-0.394,-44.545,54.8,28.651277,77.193494,25,FLAT,AGG_RIGHT_LANE_CHANGE
ACC03235,TRIP_DRV003_02,DRV003,2024-02-06 08:15:12,72.4,0.1177,-0.2028,9.9754,0.277,-0.754,-1.68,41.5,28.651199,77.193595,25,FLAT,NORMAL
ACC03236,TRIP_DRV003_02,DRV003,2024-02-06 08:15:13,73.9,-1.3578,-0.4295,9.9093,-1.185,-0.798,52.795,35.7,28.651123,77.193725,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC03237,TRIP_DRV003_02,DRV003,2024-02-06 08:15:15,75.4,0.0228,0.1787,9.847,-0.757,0.268,0.184,51.0,28.651056,77.193865,25,LANDSCAPE,NORMAL
ACC03238,TRIP_DRV003_02,DRV003,2024-02-06 08:15:16,76.9,-0.0413,0.2111,9.8885,0.755,0.911,0.59,78.5,28.651006,77.193988,25,PORTRAIT,NORMAL
ACC03239,TRIP_DRV003_02,DRV003,2024-02-06 08:15:18,78.4,-0.2942,-0.1422,9.7065,-0.301,0.488,0.487,66.5,28.65095,77.194076,25,LANDSCAPE,NORMAL
ACC03240,TRIP_DRV003_02,DRV003,2024-02-06 08:15:19,80.0,0.1206,-0.2796,9.8579,-0.062,0.666,-1.793,46.9,28.650877,77.194207,25,PORTRAIT,NORMAL
ACC03241,TRIP_DRV003_02,DRV003,2024-02-06 08:15:21,81.5,0.0911,-0.2267,9.665,-0.105,-0.742,-0.57,70.5,28.650809,77.194325,25,FLAT,NORMAL
ACC03242,TRIP_DRV003_02,DRV003,2024-02-06 08:15:22,83.0,0.9947,-0.1979,9.6736,0.839,0.219,-57.116,50.0,28.650748,77.19446,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC03243,TRIP_DRV003_02,DRV003,2024-02-06 08:15:24,84.5,0.1344,-0.2039,9.752,-0.112,0.018,1.071,56.9,28.650655,77.19455,25,PORTRAIT,NORMAL
ACC03244,TRIP_DRV003_02,DRV003,2024-02-06 08:15:26,86.0,-0.1472,-0.1507,9.7289,0.663,-0.764,-1.197,30.2,28.650617,77.194687,25,FLAT,NORMAL
ACC03245,TRIP_DRV003_02,DRV003,2024-02-06 08:15:26,86.0,1.0808,-0.4741,9.8579,0.864,0.747,-67.249,59.6,28.650583,77.194759,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC03246,TRIP_DRV003_02,DRV003,2024-02-06 08:15:27,87.5,-0.2056,0.2371,9.7072,-0.987,0.838,-1.487,73.3,28.650439,77.194962,25,FLAT,NORMAL
ACC03247,TRIP_DRV003_02,DRV003,2024-02-06 08:15:29,89.0,1.3709,-0.4727,9.9966,1.255,0.164,-88.425,37.0,28.65028,77.195206,25,LANDSCAPE,AGG_RIGHT_LANE_CHANGE
ACC03248,TRIP_DRV003_02,DRV003,2024-02-06 08:15:30,90.5,1.3574,-0.4096,9.6282,0.916,0.062,-51.485,41.5,28.650127,77.195406,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC03249,TRIP_DRV003_02,DRV003,2024-02-06 08:15:32,92.0,-0.1059,-0.2858,9.8982,0.947,0.192,0.878,76.9,28.650015,77.195651,25,PORTRAIT,NORMAL
ACC03250,TRIP_DRV003_02,DRV003,2024-02-06 08:15:33,93.5,-0.0988,1.8906,9.6941,0.429,0.801,1.813,54.6,28.649847,77.195858,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC03251,TRIP_DRV003_02,DRV003,2024-02-06 08:15:35,95.0,-0.1291,-0.2556,9.7856,0.548,-0.994,-0.532,32.1,28.649733,77.196074,25,FLAT,NORMAL
ACC03252,TRIP_DRV003_02,DRV003,2024-02-06 08:15:36,96.5,-0.2409,-0.1045,9.8677,0.799,0.894,0.114,73.8,28.649584,77.196298,25,PORTRAIT,NORMAL
ACC03253,TRIP_DRV003_02,DRV003,2024-02-06 08:15:38,98.0,-1.3042,0.0699,9.7774,-0.659,0.798,80.841,78.6,28.649453,77.196529,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC03254,TRIP_DRV003_02,DRV003,2024-02-06 08:15:39,99.5,-0.1005,-0.0698,9.8661,-0.057,-0.22,-0.909,53.1,28.649301,77.196727,25,FLAT,NORMAL
ACC03255,TRIP_DRV003_02,DRV003,2024-02-06 08:15:41,101.0,0.2983,-0.0073,9.851,0.66,-0.963,-0.835,42.0,28.649163,77.196942,25,LANDSCAPE,NORMAL
ACC03256,TRIP_DRV003_02,DRV003,2024-02-06 08:15:42,102.5,0.282,-0.0768,9.8401,0.526,0.619,0.699,79.7,28.648991,77.197186,25,PORTRAIT,NORMAL
ACC03257,TRIP_DRV003_02,DRV003,2024-02-06 08:15:44,104.0,0.1305,-0.0903,9.9921,0.316,-0.706,-0.395,66.9,28.648869,77.197399,25,LANDSCAPE,NORMAL
ACC03258,TRIP_DRV003_02,DRV003,2024-02-06 08:15:45,105.5,-0.1472,-0.1463,9.8992,0.353,0.536,1.199,49.1,28.648718,77.197621,25,LANDSCAPE,NORMAL
ACC03259,TRIP_DRV003_02,DRV003,2024-02-06 08:15:47,107.0,1.1141,0.4783,9.7489,1.439,0.702,-42.66,62.5,28.648589,77.197848,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC03260,TRIP_DRV003_02,DRV003,2024-02-06 08:15:48,108.5,0.3943,0.3355,12.4114,-0.38,-1.417,1.43,65.6,28.648443,77.198082,25,PORTRAIT,POTHOLE
ACC03261,TRIP_DRV003_02,DRV003,2024-02-06 08:15:50,110.0,0.0893,-0.0009,9.6131,-0.179,-0.613,-0.884,78.1,28.648296,77.198307,25,PORTRAIT,NORMAL
ACC03262,TRIP_DRV003_02,DRV003,2024-02-06 08:15:51,111.5,0.0911,0.1063,9.8081,0.43,0.418,-0.451,77.7,28.64817,77.198506,25,LANDSCAPE,NORMAL
ACC03263,TRIP_DRV003_02,DRV003,2024-02-06 08:15:53,113.0,0.0578,0.2463,9.663,0.687,-0.615,0.88,54.7,28.648018,77.198715,25,FLAT,NORMAL
ACC03264,TRIP_DRV003_02,DRV003,2024-02-06 08:15:54,114.6,0.2918,-0.0228,9.8021,0.368,-0.355,1.215,39.0,28.648079,77.198796,25,PORTRAIT,NORMAL
ACC03265,TRIP_DRV003_02,DRV003,2024-02-06 08:15:56,116.2,0.0948,-1.7439,9.6372,-0.286,-1.906,-1.313,46.1,28.64816,77.198824,25,FLAT,AGGRESSIVE_BRAKING
ACC03266,TRIP_DRV003_02,DRV003,2024-02-06 08:15:57,117.8,-1.3951,-0.051,9.8917,-1.294,-0.548,47.144,70.0,28.648232,77.198884,25,LANDSCAPE,AGGRESSIVE_LEFT_TURN
ACC03267,TRIP_DRV003_02,DRV003,2024-02-06 08:15:59,119.3,0.176,0.1055,9.8356,-0.658,-0.115,-0.556,41.1,28.648297,77.198929,25,FLAT,NORMAL
ACC03268,TRIP_DRV003_02,DRV003,2024-02-06 08:16:00,120.9,-0.1183,-0.2787,9.7192,0.544,-0.761,0.795,79.7,28.648363,77.198995,25,FLAT,NORMAL
ACC03269,TRIP_DRV003_02,DRV003,2024-02-06 08:16:02,122.5,-0.2226,0.2142,9.6819,0.988,0.772,0.176,78.9,28.648421,77.199025,25,FLAT,NORMAL
ACC03270,TRIP_DRV003_02,DRV003,2024-02-06 08:16:04,124.1,-0.0238,-0.09,9.8864,-0.256,-0.491,0.387,76.2,28.64848,77.199079,25,PORTRAIT,NORMAL
ACC03271,TRIP_DRV003_02,DRV003,2024-02-06 08:16:05,125.7,0.8806,0.1023,9.7021,1.057,-0.345,-45.104,43.6,28.648566,77.199126,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC03272,TRIP_DRV003_02,DRV003,2024-02-06 08:16:07,127.2,1.1553,0.3204,9.9693,1.495,0.147,-68.503,72.4,28.648648,77.199194,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC03273,TRIP_DRV003_02,DRV003,2024-02-06 08:16:08,128.8,-0.1764,0.2429,9.629,-0.229,0.561,-1.036,78.2,28.648688,77.199253,25,LANDSCAPE,NORMAL
ACC03274,TRIP_DRV003_02,DRV003,2024-02-06 08:16:10,130.4,0.0799,0.2796,9.9731,-0.059,-0.487,-1.397,70.0,28.648755,77.199277,25,LANDSCAPE,NORMAL
ACC03275,TRIP_DRV003_02,DRV003,2024-02-06 08:16:12,132.0,-0.105,0.0386,9.8593,0.662,0.299,0.944,31.3,28.648843,77.199335,25,FLAT,NORMAL
ACC03276,TRIP_DRV003_02,DRV003,2024-02-06 08:16:13,133.6,-0.1056,0.0468,9.9135,-0.964,0.38,1.915,58.8,28.648873,77.19937,25,LANDSCAPE,NORMAL
ACC03277,TRIP_DRV003_02,DRV003,2024-02-06 08:16:15,135.2,0.0937,-1.9858,9.7325,-0.473,-1.146,1.168,45.1,28.648889,77.199378,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC03278,TRIP_DRV003_02,DRV003,2024-02-06 08:16:16,136.8,-0.0377,-0.1931,9.868,0.737,0.342,0.677,68.2,28.648928,77.199369,25,FLAT,NORMAL
ACC03279,TRIP_DRV003_02,DRV003,2024-02-06 08:16:18,138.4,0.211,-0.2297,9.8135,0.249,-0.389,-0.095,68.1,28.648941,77.199389,25,FLAT,NORMAL
ACC03280,TRIP_DRV003_02,DRV003,2024-02-06 08:16:20,140.0,-0.1518,0.2547,9.7218,0.251,-0.467,-0.531,67.4,28.648973,77.199438,25,LANDSCAPE,NORMAL
ACC03281,TRIP_DRV003_02,DRV003,2024-02-06 08:16:21,141.6,0.082,0.0456,9.6365,0.769,0.334,1.093,54.9,28.648896,77.199557,25,PORTRAIT,NORMAL
ACC03282,TRIP_DRV003_02,DRV003,2024-02-06 08:16:23,143.1,-0.2475,0.2149,9.6207,-0.867,0.739,-1.959,78.8,28.648858,77.19967,25,PORTRAIT,NORMAL
ACC03283,TRIP_DRV003_02,DRV003,2024-02-06 08:16:24,144.7,-0.1009,0.137,9.8411,-0.276,0.844,1.29,43.9,28.648791,77.199794,25,LANDSCAPE,NORMAL
ACC03284,TRIP_DRV003_02,DRV003,2024-02-06 08:16:26,146.2,-0.227,0.1576,9.6001,0.04,-0.843,0.675,42.5,28.64872,77.199885,25,LANDSCAPE,NORMAL
ACC03285,TRIP_DRV003_02,DRV003,2024-02-06 08:16:27,147.8,0.012,-0.032,9.686,0.142,0.29,-0.295,41.1,28.648645,77.200015,25,PORTRAIT,NORMAL
ACC03286,TRIP_DRV003_02,DRV003,2024-02-06 08:16:29,149.3,0.0909,-0.0364,9.8502,0.953,0.985,-0.187,61.0,28.648595,77.200156,25,PORTRAIT,NORMAL
ACC03287,TRIP_DRV003_02,DRV003,2024-02-06 08:16:30,150.8,-0.2866,0.18,9.7839,0.867,-0.139,-1.661,50.5,28.648529,77.200245,25,PORTRAIT,NORMAL
ACC03288,TRIP_DRV003_02,DRV003,2024-02-06 08:16:32,152.4,0.2274,0.1228,9.7547,-0.109,0.458,-1.917,42.4,28.648466,77.200375,25,LANDSCAPE,NORMAL
ACC03289,TRIP_DRV003_02,DRV003,2024-02-06 08:16:33,153.9,0.0243,-2.2927,9.7577,-0.096,-1.769,1.181,59.3,28.648386,77.200506,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC03290,TRIP_DRV003_02,DRV003,2024-02-06 08:16:35,155.5,0.2775,-0.0245,9.655,0.593,0.744,0.599,35.2,28.648359,77.200611,25,PORTRAIT,NORMAL
ACC03291,TRIP_DRV003_02,DRV003,2024-02-06 08:16:37,157.1,-0.1904,0.2431,9.9296,0.912,-0.306,-1.802,42.2,28.648269,77.200723,25,FLAT,NORMAL
ACC03292,TRIP_DRV003_02,DRV003,2024-02-06 08:16:38,158.6,-0.1925,-0.0136,9.6765,0.573,-0.631,1.451,47.2,28.6482,77.200857,25,LANDSCAPE,NORMAL
ACC03293,TRIP_DRV003_02,DRV003,2024-02-06 08:16:40,160.2,-0.2936,-0.2309,9.9361,0.183,0.256,-1.356,39.8,28.648152,77.200988,25,FLAT,NORMAL
ACC03294,TRIP_DRV003_02,DRV003,2024-02-06 08:16:41,161.7,-0.2651,0.0311,9.9479,0.312,0.686,0.536,44.6,28.648078,77.201081,25,FLAT,NORMAL
ACC03295,TRIP_DRV003_02,DRV003,2024-02-06 08:16:43,163.2,-0.2148,-0.1124,9.6922,0.805,-0.768,-0.114,72.8,28.648026,77.201195,25,FLAT,NORMAL
ACC03296,TRIP_DRV003_02,DRV003,2024-02-06 08:16:44,164.8,0.2996,0.0967,9.7783,-0.269,0.428,-1.502,69.7,28.647941,77.201323,25,PORTRAIT,NORMAL
ACC03297,TRIP_DRV003_02,DRV003,2024-02-06 08:16:46,166.3,0.2409,0.1151,9.7065,-0.163,0.357,-1.551,77.0,28.647906,77.201441,25,PORTRAIT,NORMAL
ACC03298,TRIP_DRV003_02,DRV003,2024-02-06 08:16:47,167.9,0.2028,-0.2004,9.6068,0.28,0.388,0.804,30.2,28.647825,77.201576,25,PORTRAIT,NORMAL
ACC03299,TRIP_DRV003_02,DRV003,2024-02-06 08:16:49,169.4,-0.1928,0.2248,9.8426,-0.813,-0.227,0.374,72.1,28.647755,77.201706,25,PORTRAIT,NORMAL
ACC03300,TRIP_DRV003_02,DRV003,2024-02-06 08:16:51,171.0,0.1748,0.0055,9.7819,-0.973,0.298,-0.299,78.2,28.647722,77.201808,25,FLAT,NORMAL
ACC03301,TRIP_DRV003_02,DRV003,2024-02-06 08:16:52,172.5,-0.0267,-0.1204,9.8297,0.833,0.743,1.562,57.6,28.647644,77.202023,25,LANDSCAPE,NORMAL
ACC03302,TRIP_DRV003_02,DRV003,2024-02-06 08:16:54,174.1,-0.0147,-0.1772,9.8517,-0.737,-0.285,-1.882,71.9,28.64757,77.202254,25,PORTRAIT,NORMAL
ACC03303,TRIP_DRV003_02,DRV003,2024-02-06 08:16:55,175.6,0.3038,-0.2375,11.3835,0.088,-0.749,2.233,78.3,28.647497,77.202493,25,LANDSCAPE,POTHOLE
ACC03304,TRIP_DRV003_02,DRV003,2024-02-06 08:16:57,177.1,-0.2847,-0.0519,9.6947,-0.576,-0.629,0.461,65.1,28.64746,77.202711,25,FLAT,NORMAL
ACC03305,TRIP_DRV003_02,DRV003,2024-02-06 08:16:58,178.7,-0.1358,0.0019,9.9987,0.41,-0.823,0.661,54.1,28.647406,77.202934,25,PORTRAIT,NORMAL
ACC03306,TRIP_DRV003_02,DRV003,2024-02-06 08:17:00,180.2,-0.164,-0.0541,9.6845,0.069,0.171,1.407,38.6,28.647335,77.203142,25,PORTRAIT,NORMAL
ACC03307,TRIP_DRV003_02,DRV003,2024-02-06 08:17:01,181.7,0.1691,-2.2961,9.9739,-0.358,-1.899,1.603,47.0,28.647274,77.203358,25,FLAT,AGGRESSIVE_BRAKING
ACC03308,TRIP_DRV003_02,DRV003,2024-02-06 08:17:03,183.3,0.108,0.0109,9.949,0.052,0.31,0.519,73.1,28.647186,77.203608,25,PORTRAIT,NORMAL
ACC03309,TRIP_DRV003_02,DRV003,2024-02-06 08:17:04,184.8,1.1824,-0.4271,9.8685,1.094,0.416,-76.877,39.6,28.647145,77.203814,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC03310,TRIP_DRV003_02,DRV003,2024-02-06 08:17:06,186.3,-0.1308,0.1738,9.8532,-0.946,-0.506,-0.232,30.3,28.647082,77.204044,25,LANDSCAPE,NORMAL
ACC03311,TRIP_DRV003_02,DRV003,2024-02-06 08:17:07,187.9,-0.0349,-1.6625,9.6047,-0.049,-1.924,1.853,34.8,28.647025,77.20429,25,FLAT,AGGRESSIVE_BRAKING
ACC03312,TRIP_DRV003_02,DRV003,2024-02-06 08:17:09,189.4,1.1523,-0.4273,9.8708,1.082,-0.253,-81.656,78.8,28.646965,77.204496,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC03313,TRIP_DRV003_02,DRV003,2024-02-06 08:17:10,190.9,0.1815,-0.2991,9.7319,0.026,-0.06,-1.078,75.8,28.6469,77.204715,25,FLAT,NORMAL
ACC03314,TRIP_DRV003_02,DRV003,2024-02-06 08:17:12,192.5,0.9789,-0.0199,9.8077,0.739,-0.581,-58.638,52.7,28.64685,77.204961,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC03315,TRIP_DRV003_02,DRV003,2024-02-06 08:17:14,194.0,0.2464,-0.222,9.9746,-0.388,0.291,-0.521,52.2,28.646754,77.205157,25,PORTRAIT,NORMAL
ACC03316,TRIP_DRV003_02,DRV003,2024-02-06 08:17:15,195.5,-0.2091,0.2511,9.7856,-0.833,0.273,-1.563,61.8,28.64678,77.205181,25,LANDSCAPE,NORMAL
ACC03317,TRIP_DRV003_02,DRV003,2024-02-06 08:17:17,197.0,-0.4647,0.2546,11.0318,-0.545,-0.224,-3.782,36.3,28.646779,77.205216,25,LANDSCAPE,POTHOLE
ACC03318,TRIP_DRV003_02,DRV003,2024-02-06 08:17:18,198.5,-0.1083,-0.2469,9.8228,0.401,0.115,-1.075,64.9,28.646764,77.205238,25,PORTRAIT,NORMAL
ACC03319,TRIP_DRV003_02,DRV003,2024-02-06 08:17:20,200.0,0.1245,0.2742,9.9744,0.835,-0.577,1.471,40.9,28.646754,77.205253,25,FLAT,NORMAL
ACC03320,TRIP_DRV003_02,DRV003,2024-02-06 08:17:21,201.5,0.2147,-0.0267,9.9511,0.629,0.849,-1.299,43.9,28.646728,77.205331,25,PORTRAIT,NORMAL
ACC03321,TRIP_DRV003_02,DRV003,2024-02-06 08:17:23,203.0,0.1229,0.2333,9.849,0.426,0.134,0.502,46.7,28.646706,77.205358,25,PORTRAIT,NORMAL
ACC03322,TRIP_DRV003_02,DRV003,2024-02-06 08:17:24,204.5,-0.1777,-0.1219,9.8818,0.074,-0.749,1.875,31.8,28.646703,77.205415,25,LANDSCAPE,NORMAL
ACC03323,TRIP_DRV003_02,DRV003,2024-02-06 08:17:26,206.0,-0.1801,0.0066,9.8684,0.316,0.936,0.806,33.9,28.646655,77.20544,25,LANDSCAPE,NORMAL
ACC03324,TRIP_DRV003_02,DRV003,2024-02-06 08:17:27,207.5,-0.0695,-2.4531,9.8422,-0.111,-1.353,0.052,61.0,28.646652,77.205482,25,FLAT,AGGRESSIVE_BRAKING
ACC03325,TRIP_DRV003_02,DRV003,2024-02-06 08:17:29,209.0,-0.0468,1.6952,9.6786,0.044,1.383,0.298,65.3,28.646614,77.205545,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC03326,TRIP_DRV003_02,DRV003,2024-02-06 08:17:30,210.5,-1.1432,0.1383,9.741,-1.115,0.68,53.875,32.1,28.646602,77.205676,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC03327,TRIP_DRV003_02,DRV003,2024-02-06 08:17:32,212.1,-0.1309,0.2798,9.972,0.735,-0.617,1.896,46.7,28.646571,77.205853,25,FLAT,NORMAL
ACC03328,TRIP_DRV003_02,DRV003,2024-02-06 08:17:33,213.6,0.116,2.0954,9.6984,0.452,1.011,0.345,55.5,28.646523,77.206005,25,FLAT,AGGRESSIVE_ACCEL
ACC03329,TRIP_DRV003_02,DRV003,2024-02-06 08:17:35,215.2,0.1538,-0.1785,9.9003,-0.196,0.643,0.503,42.8,28.646493,77.206169,25,LANDSCAPE,NORMAL
ACC03330,TRIP_DRV003_02,DRV003,2024-02-06 08:17:36,216.7,1.3509,-0.2235,9.8379,0.948,-0.247,-87.133,71.1,28.646459,77.206335,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC03331,TRIP_DRV003_02,DRV003,2024-02-06 08:17:38,218.2,0.2328,-0.0049,9.8829,0.274,-0.888,-1.202,68.6,28.646432,77.206454,25,PORTRAIT,NORMAL
ACC03332,TRIP_DRV003_02,DRV003,2024-02-06 08:17:39,219.8,-0.1052,-0.2873,9.9879,0.457,-0.169,0.095,35.2,28.646432,77.206633,25,FLAT,NORMAL
ACC03333,TRIP_DRV003_02,DRV003,2024-02-06 08:17:41,221.3,1.1978,-0.4962,9.9801,1.021,0.486,-63.171,51.3,28.646394,77.206795,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC03334,TRIP_DRV003_02,DRV003,2024-02-06 08:17:42,222.8,-0.0562,-0.1016,9.7064,0.097,0.007,1.089,39.7,28.646361,77.206946,25,PORTRAIT,NORMAL
ACC03335,TRIP_DRV003_02,DRV003,2024-02-06 08:17:44,224.4,-0.1594,0.0815,9.989,-0.536,-0.815,-0.977,54.9,28.646348,77.207099,25,FLAT,NORMAL
ACC03336,TRIP_DRV003_02,DRV003,2024-02-06 08:17:45,225.9,0.1153,2.3268,9.8287,-0.132,0.974,1.01,41.4,28.646315,77.207261,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC03337,TRIP_DRV003_02,DRV003,2024-02-06 08:17:47,227.5,1.207,0.091,9.8508,0.997,0.431,-64.761,52.6,28.646277,77.207399,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC03338,TRIP_DRV003_02,DRV003,2024-02-06 08:17:49,229.0,0.8209,0.3839,9.8633,0.883,-0.508,-70.609,45.7,28.646246,77.20759,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC03339,TRIP_DRV003_02,DRV003,2024-02-06 08:17:50,230.5,-0.2012,0.2647,9.624,0.387,0.85,1.692,64.0,28.646226,77.207715,25,LANDSCAPE,NORMAL
ACC03340,TRIP_DRV003_02,DRV003,2024-02-06 08:17:52,232.1,0.174,0.2188,9.8572,0.331,-0.285,-0.385,54.7,28.646185,77.207899,25,PORTRAIT,NORMAL
